Purchase_Date,Total_Amount,Moving_Average,Days,Linear_Trend
2024-07-09,2120.1670506275095,4640.017664007572,1651,5022.097518559902
2024-07-10,1439.837667235346,4019.6121808269013,1652,5022.093014851575
2024-07-11,5700.802320103058,3375.771830219916,1653,5022.088511143249
2024-07-12,8707.139667579895,3666.6982180486116,1654,5022.084007434923
2024-07-13,4040.5037406945435,4041.321020483803,1655,5022.079503726596
2024-07-14,4748.163974297975,4599.976675572594,1656,5022.07500001827
2024-07-15,2622.2764539287373,4196.9844106381515,1657,5022.070496309943
2024-07-16,6865.8377680239455,4874.937370266214,1658,5022.065992601617
2024-07-17,9423.951725328357,6015.5250928509295,1659,5022.0614888932905
2024-07-18,5952.508278263059,6051.483086873787,1660,5022.056985184964
2024-07-20,5270.663981301068,5560.557988833955,1662,5022.047977768311
2024-07-21,4590.498357511848,5639.128648379285,1663,5022.043474059985
2024-07-22,5676.541882721933,5771.754063868421,1664,5022.0389703516585
2024-07-23,1958.4558251222918,5676.922545467501,1665,5022.034466643332
2024-07-24,5947.937962510244,5545.794001822686,1666,5022.029962935006
2024-07-25,5020.317677331561,4916.703423537429,1667,5022.025459226679
2024-07-26,2173.11915444279,4376.790691563105,1668,5022.020955518353
2024-07-27,3694.6421865968227,4151.6447208910695,1669,5022.016451810026
2024-07-28,6968.087958420001,4491.3003781636635,1670,5022.0119481017
2024-07-29,2173.564524408095,3990.8750412616864,1671,5022.007444393374
2024-07-30,1641.004213309743,3945.524811002751,1672,5022.002940685047
2024-07-31,5259.1975503985595,3847.1333235582247,1673,5021.998436976721
2024-08-01,1307.7476707925885,3316.766179766943,1674,5021.993933268394
2024-08-02,8288.036149713105,4190.325750519845,1675,5021.989429560068
2024-08-03,4377.723372499602,4287.908777077385,1676,5021.9849258517415
2024-08-04,2650.3106708087025,3671.083450275771,1677,5021.980422143415
2024-08-05,2584.404136294995,3729.7748234024707,1678,5021.975918435089
2024-08-06,2796.129626549397,3894.792739579564,1679,5021.971414726762
2024-08-07,4734.476326307687,3819.83256470944,1680,5021.966911018436
2024-08-08,5849.587574435163,4468.666836658379,1681,5021.9624073101095
2024-08-09,3886.517841140674,3839.8785068623174,1682,5021.957903601783
2024-08-10,7434.006859699913,4276.490433605219,1683,5021.953399893457
2024-08-11,4546.506247636436,4547.3755160091805,1684,5021.94889618513
2024-08-12,1915.1999543997742,4451.774918595577,1685,5021.944392476804
2024-08-13,6396.491711811285,4966.112359347276,1686,5021.939888768477
2024-08-14,4045.4398733013727,4867.678580346374,1687,5021.935385060151
2024-08-15,6976.63070809067,5028.6847422971605,1688,5021.930881351825
2024-08-16,2849.378780385867,4880.522019332188,1689,5021.926377643498
2024-08-17,7553.794312245509,4897.634512552987,1690,5021.921873935172
2024-08-18,7802.732765893139,5362.8097294468025,1691,5021.917370226845
2024-08-19,4874.141140749499,5785.515613211049,1692,5021.912866518519
2024-08-20,1027.9552136143736,5018.581827754347,1693,5021.908362810193
2024-08-21,6005.306878431242,5298.5628284871855,1694,5021.903859101866
2024-08-22,6456.869635882256,5224.3112467431265,1695,5021.89935539354
2024-08-23,6118.430312620617,5691.318608490948,1696,5021.894851685213
2024-08-24,4430.655562568343,5245.155929965638,1697,5021.890347976887
2024-08-25,1979.0423394126753,4413.200154754143,1698,5021.8858442685605
2024-08-26,2091.545970464725,4015.6865589991758,1699,5021.881340560234
2024-08-27,6697.936469321675,4825.683881243077,1700,5021.876836851908
2024-08-28,6323.707693143462,4871.16971191625,1701,5021.872333143581
2024-08-30,2565.735774617838,4315.293446021334,1703,5021.8633257269275
2024-08-31,3712.234110875327,3971.5511314862924,1704,5021.858822018601
2024-09-01,4532.656209479584,3986.122652473612,1705,5021.854318310275
2024-09-02,7095.9996988394405,4717.116560963151,1706,5021.849814601948
2024-09-03,2541.8260917267326,4781.442292572008,1707,5021.845310893622
2024-09-04,6694.701219596621,4780.980114039858,1708,5021.8408071852955
2024-09-05,6417.459189219079,4794.373184907803,1709,5021.836303476969
2024-09-06,1935.04722988325,4704.274821374291,1710,5021.831799768643
2024-09-07,2530.3944995801885,4535.440591189271,1711,5021.827296060316
2024-09-08,2430.992206143974,4235.202876427041,1712,5021.82279235199
2024-09-09,3272.2724613085084,3688.9561282083364,1713,5021.818288643663
2024-09-10,7747.148415929695,4432.573603094474,1714,5021.813784935337
2024-09-11,5075.62911823688,4201.277588614511,1715,5021.809281227011
2024-09-12,642.5427238099044,3376.2895221274857,1716,5021.804777518684
2024-09-13,1428.781624020295,3303.9658641470637,1717,5021.800273810358
2024-09-14,3673.6844718886186,3467.2930030482676,1718,5021.795770102031
2024-09-15,3241.273898551048,3583.047530534993,1719,5021.791266393705
2024-09-16,4812.180016342527,3803.0343241112814,1720,5021.786762685379
2024-09-17,2217.302215642479,3013.0562954988213,1721,5021.782258977052
2024-09-18,2431.4750631326215,2635.3200019124993,1722,5021.777755268726
2024-09-19,1797.1388056095,2800.2622993124414,1723,5021.773251560399
2024-09-20,7330.2890595667095,3643.334790104786,1724,5021.768747852073
2024-09-21,5071.635104179868,3843.0420232892507,1725,5021.7642441437465
2024-09-22,7675.261455956139,4476.468817204263,1726,5021.75974043542
2024-09-23,3994.91001332802,4359.715959630762,1727,5021.755236727094
2024-09-24,7651.679867649312,5136.055624203167,1728,5021.750733018767
2024-09-25,10059.635707608435,6225.792859128283,1729,5021.746229310441
2024-09-26,7881.741875035911,7095.021869046342,1730,5021.7417256021145
2024-09-27,5308.962301698009,6806.2609036365275,1731,5021.737221893788
2024-09-28,2536.3886246479424,6444.082835131966,1732,5021.732718185462
2024-09-29,1892.6686086117006,5617.99814265419,1733,5021.728214477135
2024-09-30,4680.993910017119,5716.01012789549,1734,5021.723710768809
2024-10-01,4330.488199995523,5241.554175373521,1735,5021.719207060482
2024-10-02,10810.595311470634,5348.834118782405,1736,5021.714703352156
2024-10-03,6461.8542935842925,5145.993035717888,1737,5021.71019964383
2024-10-04,5221.382878745247,5133.481689581779,1738,5021.705695935503
2024-10-05,4380.371288201758,5396.907784375182,1739,5021.701192227177
2024-10-06,4846.089162388376,5818.825006343279,1740,5021.69668851885
2024-10-07,1662.7347397700657,5387.645124879414,1741,5021.692184810524
2024-10-08,4926.830575244719,5472.836892772156,1742,5021.6876811021975
2024-10-09,3042.044512019009,4363.043921421924,1743,5021.683177393871
2024-10-10,13799.377315031074,5411.26149591432,1744,5021.678673685545
2024-10-11,6769.654531885117,5632.443160648589,1745,5021.674169977218
2024-10-12,5018.641783713903,5723.624660007466,1746,5021.669666268892
2024-10-13,4614.229137734308,5690.501799342599,1747,5021.6651625605655
2024-10-14,6764.086295122785,6419.26630725013,1748,5021.660658852239
2024-10-15,8253.173956718227,6894.458218889204,1749,5021.656155143913
2024-10-16,5143.653241073325,7194.688037325534,1750,5021.651651435586
2024-10-17,725.3191661044093,5326.965444621725,1751,5021.64714772726
2024-10-18,5773.502299001827,5184.657982781255,1752,5021.642644018933
2024-10-19,4635.981959664438,5129.992293631331,1753,5021.638140310607
2024-10-20,2944.743911961512,4891.494404235217,1754,5021.633636602281
2024-10-21,5299.016760739071,4682.198756466116,1755,5021.629132893954
2024-10-22,2480.200776140112,3857.488302097813,1756,5021.624629185628
2024-10-23,3081.9620420058973,3562.9609879453237,1757,5021.620125477301
2024-10-24,8747.238239423657,4708.949426990932,1758,5021.615621768975
2024-10-25,1134.453615970563,4046.228186557893,1759,5021.611118060649
2024-10-26,3182.4023281466034,3838.5739534839167,1760,5021.606614352322
2024-10-27,3243.8222422720664,3881.2994292425674,1761,5021.602110643996
2024-10-28,7456.485044046452,4189.509184000764,1762,5021.597606935669
2024-10-29,2667.934890571033,4216.328343205182,1763,5021.593103227343
2024-10-30,3867.091132697084,4328.4896418753515,1764,5021.5885995190165
2024-10-31,3530.1542742263327,3583.1919325614476,1765,5021.58409581069
2024-11-01,2626.4439116203357,3796.333403368558,1766,5021.579592102364
2024-11-02,5823.31226254759,4173.606251140127,1767,5021.575088394037
2024-11-03,7332.333125332483,4757.679234434473,1768,5021.570584685711
2024-11-04,8600.887445695838,4921.165291812957,1769,5021.566080977384
2024-11-05,2347.1566711114456,4875.339831890158,1770,5021.561577269058
2024-11-06,7221.701900213711,5354.569941535391,1771,5021.557073560732
2024-11-07,9768.989081021928,6245.8320567919045,1772,5021.552569852405
2024-11-08,9711.233455972751,7257.9448488422495,1773,5021.548066144079
2024-11-09,3066.444943234034,6864.106660368884,1774,5021.543562435752
2024-11-10,5625.272964262784,6620.240923073214,1775,5021.539058727426
2024-11-11,10874.054309198567,6944.979046430746,1776,5021.5345550191
2024-11-12,9311.485751172873,7939.883200725236,1777,5021.530051310773
2024-11-13,3483.7765218130316,7405.893860953709,1778,5021.525547602447
2024-11-14,11575.54360325537,7663.973078415629,1779,5021.52104389412
2024-11-15,3388.7733944353154,6760.764498195997,1780,5021.516540185794
2024-11-16,6323.2081081978995,7226.01637890512,1781,5021.5120364774675
2024-11-17,2095.136571018645,6721.711179870242,1782,5021.507532769141
2024-11-18,6776.960617947195,6136.412081120046,1783,5021.503029060815
2024-11-19,8916.102164438338,6079.928711586543,1784,5021.498525352488
2024-11-20,11238.466835469351,7187.741613537445,1785,5021.494021644162
2024-11-21,5658.24668616905,6342.413482525114,1786,5021.4895179358355
2024-11-22,4958.95026663143,6566.724464267415,1787,5021.485014227509
2024-11-23,4754.292911541011,6342.59372188786,1788,5021.480510519183
2024-11-24,4834.196121257552,6733.887943350562,1789,5021.476006810856
2024-11-25,8763.293970530563,7017.649850862471,1790,5021.471503102529
2024-11-26,6946.242319568061,6736.241301595287,1791,5021.4669993942025
2024-11-27,2520.948811799768,5490.881583928204,1792,5021.462495685876
2024-11-28,13603.336574244362,6625.894425081821,1793,5021.45799197755
2024-11-29,3732.019410991111,6450.618588561775,1794,5021.453488269223
2024-11-30,8591.12889168062,6998.738014296005,1795,5021.448984560897
2024-12-01,4500.944653352628,6951.130661738159,1796,5021.44448085257
2024-12-02,2593.017719028151,6069.662625809244,1797,5021.439977144244
2024-12-03,5203.575912091655,5820.710281884042,1798,5021.435473435918
2024-12-04,1218.1497030925666,5634.596123497299,1799,5021.430969727591
